/// ДРАЙВЕР ФР 4.9.0.152
/// МОДЕЛЬ: ШТРИХ-МИНИ-ФР-К; №89754665
/// ВЕРСИЯ ПО ФР: A.4.7407 (07.07.2000)
/// ТЕКУЩАЯ ДАТА: 12.08.2009 19:33:46
// ТАБЛИЦА 1, ТИП И РЕЖИМ КАССЫ
// НОМЕР ТАБЛИЦЫ,РЯД,ПОЛЕ,РАЗМЕР ПОЛЯ,ТИП ПОЛЯ,МИН. ЗНАЧЕНИЕ, МАКС.ЗНАЧЕНИЕ, НАЗВАНИЕ,ЗНАЧЕНИЕ
8,1,23,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 2 СТРОКА,1
8,1,24,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 3 СТРОКА,1
8,1,25,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 4 СТРОКА,1
8,1,26,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 5 СТРОКА,1
8,1,27,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 6 СТРОКА,1
8,1,28,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 7 СТРОКА,1
8,1,29,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 8 СТРОКА,1
8,1,30,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 9 СТРОКА,1
8,1,31,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 10 СТРОКА,1
8,1,32,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 11 СТРОКА,1
8,1,33,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 12 СТРОКА,1
8,1,34,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 13 СТРОКА,1
8,1,35,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 14 СТРОКА,1
8,1,36,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 15 СТРОКА,1
8,1,37,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 16 СТРОКА,1
8,1,38,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 17 СТРОКА,1
8,1,39,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 18 СТРОКА,1
8,1,40,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 19 СТРОКА,1
8,1,41,1,0,1,7,РЕКЛАМНЫЙ ТЕКСТ 20 СТРОКА,1
// ТАБЛИЦА 9, ТАБЛИЦА ФОРМАТА ЧЕКА
// НОМЕР ТАБЛИЦЫ,РЯД,ПОЛЕ,РАЗМЕР ПОЛЯ,ТИП ПОЛЯ,МИН. ЗНАЧЕНИЕ, МАКС.ЗНАЧЕНИЕ, НАЗВАНИЕ,ЗНАЧЕНИЕ
9,1,1,1,0,1,3,НОМЕР СТРОКИ,1
9,2,1,1,0,1,3,НОМЕР СТРОКИ,1
9,3,1,1,0,1,3,НОМЕР СТРОКИ,1
9,4,1,1,0,1,3,НОМЕР СТРОКИ,1
9,5,1,1,0,1,3,НОМЕР СТРОКИ,1
9,6,1,1,0,1,3,НОМЕР СТРОКИ,1
9,7,1,1,0,1,3,НОМЕР СТРОКИ,2
9,8,1,1,0,1,3,НОМЕР СТРОКИ,2
9,9,1,1,0,1,3,НОМЕР СТРОКИ,1
9,10,1,1,0,1,3,НОМЕР СТРОКИ,2
9,11,1,1,0,1,3,НОМЕР СТРОКИ,2
9,12,1,1,0,1,3,НОМЕР СТРОКИ,1
9,13,1,1,0,1,3,НОМЕР СТРОКИ,2
9,14,1,1,0,1,3,НОМЕР СТРОКИ,2
9,15,1,1,0,1,3,НОМЕР СТРОКИ,1
9,16,1,1,0,1,3,НОМЕР СТРОКИ,2
9,17,1,1,0,1,3,НОМЕР СТРОКИ,2
9,1,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),0
9,2,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),21
9,3,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),0
9,4,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),31
9,5,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),0
9,6,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),0
9,7,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),3
9,8,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),32
9,9,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),0
9,10,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),3
9,11,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),34
9,12,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),0
9,13,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),0
9,14,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),34
9,15,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),0
9,16,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),0
9,17,2,1,0,0,59,СМЕЩЕНИЕ В СТРОКЕ (В СИМВОЛАХ),34
9,1,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),20
9,2,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),10
9,3,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),0
9,4,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),19
9,5,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),50
9,6,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),50
9,7,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),10
9,8,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),16
9,9,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),50
9,10,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),10
9,11,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),16
9,12,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),50
9,13,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),16
9,14,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),16
9,15,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),50
9,16,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),16
9,17,3,1,0,0,59,РАЗМЕР (В СИМВОЛАХ),16
9,1,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,2,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,3,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,4,4,1,0,0,1,ВЫРАВНИВАНИЕ,1
9,5,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,6,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,7,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,8,4,1,0,0,1,ВЫРАВНИВАНИЕ,1
9,9,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,10,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,11,4,1,0,0,1,ВЫРАВНИВАНИЕ,1
9,12,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,13,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,14,4,1,0,0,1,ВЫРАВНИВАНИЕ,1
9,15,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,16,4,1,0,0,1,ВЫРАВНИВАНИЕ,0
9,17,4,1,0,0,1,ВЫРАВНИВАНИЕ,1
9,1,5,30,1,0,1,НАИМЕНОВАНИЕ,НАИМЕНОВАНИЕ В ОПЕРАЦИИ
9,2,5,30,1,0,1,НАИМЕНОВАНИЕ,КОЛИЧЕСТВО X ЦЕНУ В ОПЕРАЦИИ
9,3,5,30,1,0,1,НАИМЕНОВАНИЕ,СЕКЦИЯ В ОПЕРАЦИИ
9,4,5,30,1,0,1,НАИМЕНОВАНИЕ,СТОИМОСТЬ В ОПЕРАЦИИ
9,5,5,30,1,0,1,НАИМЕНОВАНИЕ,НАДПИСЬ СТОРНО В ОПЕРАЦИИ
9,6,5,30,1,0,1,НАИМЕНОВАНИЕ,ТЕКСТ В СКИДКЕ
9,7,5,30,1,0,1,НАИМЕНОВАНИЕ,НАДПИСЬ СКИДКА
9,8,5,30,1,0,1,НАИМЕНОВАНИЕ,СУММА СКИДКИ
9,9,5,30,1,0,1,НАИМЕНОВАНИЕ,ТЕКСТ В НАДБАВКЕ
9,10,5,30,1,0,1,НАИМЕНОВАНИЕ,НАДПИСЬ НАДБАВКА
9,11,5,30,1,0,1,НАИМЕНОВАНИЕ,СУММА НАДБАВКИ
9,12,5,30,1,0,1,НАИМЕНОВАНИЕ,ТЕКСТ В СТОРНО СКИДКИ
9,13,5,30,1,0,1,НАИМЕНОВАНИЕ,НАДПИСЬ СТОРНО СКИДКИ
9,14,5,30,1,0,1,НАИМЕНОВАНИЕ,СУММА СТОРНО СКИДКИ
9,15,5,30,1,0,1,НАИМЕНОВАНИЕ,ТЕКСТ В СТОРНО НАДБАВКИ
9,16,5,30,1,0,1,НАИМЕНОВАНИЕ,НАДПИСЬ СТОРНО НАДБАВКИ
9,17,5,30,1,0,1,НАИМЕНОВАНИЕ,СУММА СТОРНО НАДБАВКИ
// ТАБЛИЦА 10, НАСТРОЙКИ ПРИНТЕРА
// НОМЕР ТАБЛИЦЫ,РЯД,ПОЛЕ,РАЗМЕР ПОЛЯ,ТИП ПОЛЯ,МИН. ЗНАЧЕНИЕ, МАКС.ЗНАЧЕНИЕ, НАЗВАНИЕ,ЗНАЧЕНИЕ
10,1,1,2,0,1000,9999,1 ШАГ РАЗГОНА,5200
10,1,2,2,0,1000,9999,2 ШАГ РАЗГОНА,5200
10,1,3,2,0,1000,9999,3 ШАГ РАЗГОНА,3200
10,1,4,2,0,1000,9999,4 ШАГ РАЗГОНА,3200
10,1,5,2,0,1000,9999,5 ШАГ РАЗГОНА,2600
10,1,6,2,0,1000,9999,6 ШАГ РАЗГОНА,2600
10,1,7,2,0,1000,9999,7 ШАГ РАЗГОНА,2400
10,1,8,2,0,1000,9999,8 ШАГ РАЗГОНА,2400
10,1,9,2,0,1000,9999,9 ШАГ РАЗГОНА,2300
10,1,10,2,0,1000,9999,10 ШАГ РАЗГОНА,2300
10,1,11,2,0,1000,9999,11 ШАГ РАЗГОНА,2200
10,1,12,2,0,1000,9999,12 ШАГ РАЗГОНА,2200
10,1,13,2,0,1000,9999,13 ШАГ РАЗГОНА,2100
10,1,14,2,0,1000,9999,14 ШАГ РАЗГОНА,2100
